,Url,Title,Company,Location,Last_Updated,Rent,Unit,Availability,Phone,AverageRating,# of Reviwer,WalkScore,WalkScore_desc,TransitScore,TransitScore_desc,Rent_by_room
220,https://www.apartments.com/6350-forward-ave-pittsburgh-pa-unit-3/ttx8bx8/,6350 Forward Ave Unit 3,,"Pittsburgh, PA 15217",New,$855,1 Bed,Available Now,412-489-0665,,,81,Very Walkable,51,Good Transit,{'1 Bed': '$855'}
221,https://www.apartments.com/2421-beechwood-blvd-pittsburgh-pa-unit-a-3bd/ybnv1ms/,2421 Beechwood Blvd Unit A-3Bd,,"Pittsburgh, PA 15217",1 day Ago,"$1,350",3 Bed,Available 08/01/20,412-357-6317,,,68,Somewhat Walkable,50,Good Transit,"{'3 Beds': '$1,350'}"
222,https://www.apartments.com/2421-beechwood-blvd-pittsburgh-pa-unit-c/8breb12/,2421 Beechwood Blvd Unit C,,"Pittsburgh, PA 15217",1 day Ago,"$1,375",2 Bed,Available 08/01/20,412-626-6291,,,68,Somewhat Walkable,50,Good Transit,"{'2 Beds': '$1,375'}"
223,https://www.apartments.com/6350-forward-ave-pittsburgh-pa-unit-16/zpsnzxy/,6350 Forward Ave Unit 16,,"Pittsburgh, PA 15217",New,"$1,025",1 Bed,Available 08/01/20,412-874-3528,,,81,Very Walkable,51,Good Transit,"{'1 Bed': '$1,025'}"
224,https://www.apartments.com/5710-phillips-ave-pittsburgh-pa-unit-a3/dr0ebdk/,5710 Phillips Ave Unit A3,,"Pittsburgh, PA 15217",New,$860,Studio,Available 08/01/20,412-397-7164,,,92,Walker's Paradise,53,Good Transit,{'Studio': '$860'}
225,https://www.apartments.com/5706-darlington-rd-pittsburgh-pa-unit-flr-2/w5j5sqj/,5706 Darlington Rd Unit Flr 2,,"Pittsburgh, PA 15217",New,"$1,650",3 Bed,Available 08/01/20,412-447-5722,,,94,Walker's Paradise,55,Good Transit,"{'3 Beds': '$1,650'}"
226,https://www.apartments.com/5706-darlington-rd-pittsburgh-pa-unit-flr-2/w5j5sqj/,5706 Darlington Rd Unit Flr 2,,"Pittsburgh, PA 15217",New,"$1,650",3 Bed,Available 08/01/20,412-447-5722,,,94,Walker's Paradise,55,Good Transit,"{'3 Beds': '$1,650'}"
227,https://www.apartments.com/5706-darlington-rd-pittsburgh-pa-unit-flr-3/rmn1rd1/,5706 Darlington Rd Unit Flr 3,,"Pittsburgh, PA 15217",New,"$1,650",3 Bed,Available 08/01/20,412-874-3528,,,94,Walker's Paradise,55,Good Transit,"{'3 Beds': '$1,650'}"
228,https://www.apartments.com/2419-beechwood-blvd-pittsburgh-pa-unit-2419b/lnlh1ng/,2419 Beechwood Blvd Unit 2419B,,"Pittsburgh, PA 15217",New,$885,1 Bed,Available 08/01/20,412-387-2691,,,74,Very Walkable,51,Good Transit,{'1 Bed': '$885'}
229,https://www.apartments.com/5712-phillips-ave-pittsburgh-pa-unit-b1/1sycq67/,5712 Phillips Ave Unit B1,,"Pittsburgh, PA 15217",1 day Ago,$995,1 Bed,Available 08/01/20,412-447-5866,,,92,Walker's Paradise,53,Good Transit,{'1 Bed': '$995'}
230,https://www.apartments.com/6350-forward-ave-pittsburgh-pa-unit-11/44mpplh/,6350 Forward Ave Unit 11,,"Pittsburgh, PA 15217",New,"$1,050",1 Bed,Available 08/01/20,,,,81,Very Walkable,51,Good Transit,"{'1 Bed': '$1,050'}"
231,https://www.apartments.com/5712-phillips-ave-pittsburgh-pa-unit-b3/1xfcl64/,5712 Phillips Ave Unit B3,,"Pittsburgh, PA 15217",New,"$1,050",1 Bed,Available 08/01/20,724-602-0424,,,92,Walker's Paradise,53,Good Transit,"{'1 Bed': '$1,050'}"
232,https://www.apartments.com/5712-phillips-ave-pittsburgh-pa-unit-b3/1xfcl64/,5712 Phillips Ave Unit B3,,"Pittsburgh, PA 15217",New,"$1,050",1 Bed,Available 08/01/20,724-602-0424,,,92,Walker's Paradise,53,Good Transit,"{'1 Bed': '$1,050'}"
233,https://www.apartments.com/5712-phillips-ave-pittsburgh-pa-unit-b6/rv8j463/,5712 Phillips Ave Unit B6,,"Pittsburgh, PA 15217",1 day Ago,"$1,050",1 Bed,Available 08/01/20,412-874-3528,,,92,Walker's Paradise,53,Good Transit,"{'1 Bed': '$1,050'}"
234,https://www.apartments.com/5712-phillips-ave-pittsburgh-pa-unit-b7/0bhe4c2/,5712 Phillips Ave Unit B7,,"Pittsburgh, PA 15217",New,"$1,050",1 Bed,Available 08/01/20,412-874-3528,,,92,Walker's Paradise,53,Good Transit,"{'1 Bed': '$1,050'}"
235,https://www.apartments.com/247-45th-st-pittsburgh-pa/pq7qent/,247 45th St,,"Pittsburgh, PA 15201",2 days Ago,"$1,400",Townhome for Rent,Available 03/15/20,844-557-8605,,,83,Very Walkable,51,Good Transit,"{'2 Beds': '$1,400'}"
236,https://www.apartments.com/114-s-negley-ave-pittsburgh-pa-unit-3b/58502wn/,114 S Negley Ave Unit 3B,,"Pittsburgh, PA 15206",2 days Ago,$960,1 Bed,Available 08/01/20,412-301-3582,,,90,Walker's Paradise,69,Good Transit,{'1 Bed': '$960'}
237,https://www.apartments.com/5715-kentucky-ave-pittsburgh-pa-unit-2/rmwqep0/,5715 Kentucky Ave Unit 2,,"Pittsburgh, PA 15232",New,"$1,500",Condo for Rent,Available Now,217-714-6807,,,88,Very Walkable,70,Excellent Transit,"{'1 Bed': '$1,500'}"
238,https://www.apartments.com/5715-kentucky-ave-pittsburgh-pa-unit-2/rmwqep0/,5715 Kentucky Ave Unit 2,,"Pittsburgh, PA 15232",New,"$1,500",Condo for Rent,Available Now,217-714-6807,,,88,Very Walkable,70,Excellent Transit,"{'1 Bed': '$1,500'}"
239,https://www.apartments.com/2301-mission-st-pittsburgh-pa-unit-4/b18c818/,2301 Mission St Unit 4,,"Pittsburgh, PA 15203",2 days Ago,"$2,300",2 Bed,Available Now,412-219-6559,,,86,Very Walkable,51,Good Transit,"{'2 Beds': '$2,300'}"
240,https://www.apartments.com/3308-juliet-st-pittsburgh-pa/rk2lsr1/,3308 Juliet St,,"Pittsburgh, PA 15213",4 days Ago,"$2,700",Townhome for Rent,Available Now,412-392-9731,,,86,Very Walkable,67,Good Transit,"{'4+ Beds': '$2,700'}"
241,https://www.apartments.com/334-bascom-ave-pittsburgh-pa-unit-108/ll9zzte/,334 Bascom Ave Unit 108,,"Pittsburgh, PA 15214",5 days Ago,$625,Studio,Available Now,,,,5,Car-Dependent,39,Some Transit,{'Studio': '$625'}
242,https://www.apartments.com/5604-fifth-ave-pittsburgh-pa-unit-c103/mg5fnsl/,5604 Fifth Ave Unit c103,,"Pittsburgh, PA 15232",5 days Ago,"$1,150",2 Bed,Available 06/01/20,412-923-4745,,,85,Very Walkable,69,Good Transit,"{'2 Beds': '$1,150'}"
243,https://www.apartments.com/2218-sarah-st-pittsburgh-pa-unit-2/l18bh1f/,2218 Sarah St Unit 2,,"Pittsburgh, PA 15203",5 days Ago,"$1,425",3 Bed,Available 06/01/20,412-347-8276,,,97,Walker's Paradise,65,Good Transit,"{'3 Beds': '$1,425'}"
244,https://www.apartments.com/4127-winterburn-ave-pittsburgh-pa/zx8xc6y/,4127 Winterburn Ave,,"Pittsburgh, PA 15207",5 days Ago,$950,Townhome for Rent,Available Now,412-347-8783,,,69,Somewhat Walkable,45,Some Transit,{'3 Beds': '$950'}
245,https://www.apartments.com/1138-illinois-ave-pittsburgh-pa-unit-1/htrgtf0/,1138 Illinois Ave Unit 1,,"Pittsburgh, PA 15216",6 days Ago,$850,2 Bed,Available Now,724-473-3282,,,78,Very Walkable,45,Some Transit,{'2 Beds': '$850'}
246,https://www.apartments.com/226-s-aiken-ave-pittsburgh-pa-unit-3/sfej8m7/,226 S Aiken Ave Unit 3,,"Pittsburgh, PA 15206",6 days Ago,"$1,150",1 Bed,Available Now,,,,90,Walker's Paradise,66,Good Transit,"{'1 Bed': '$1,150'}"
247,https://www.apartments.com/131-moss-ct-pittsburgh-pa/n86vxsn/,131 Moss Ct,,"Pittsburgh, PA 15237",6 days Ago,"$2,000",Townhome for Rent,Available 04/01/20,,,,23,Car-Dependent,0,Minimal Transit,"{'3 Beds': '$2,000'}"
248,https://www.apartments.com/3927-hoosac-st-pittsburgh-pa-unit-2/7n2tl1w/,3927 Hoosac St Unit 2,,"Pittsburgh, PA 15207",6 days Ago,"$1,060",1 Bed,Available 03/25/20,412-230-3786,,,64,Somewhat Walkable,45,Some Transit,"{'1 Bed': '$1,060'}"
249,https://www.apartments.com/3927-hoosac-st-pittsburgh-pa-unit-2/7n2tl1w/,3927 Hoosac St Unit 2,,"Pittsburgh, PA 15207",6 days Ago,"$1,060",1 Bed,Available 03/25/20,412-230-3786,,,64,Somewhat Walkable,45,Some Transit,"{'1 Bed': '$1,060'}"
250,https://www.apartments.com/2309-wellington-st-pittsburgh-pa/1md2zf4/,2309 Wellington St,,"Pittsburgh, PA 15203",1 wk Ago,"$2,195",House for Rent,Available 04/01/20,724-498-4352,,,73,Very Walkable,50,Good Transit,"{'3 Beds': '$2,195'}"
251,https://www.apartments.com/20-s-14th-st-pittsburgh-pa-unit-1/7w0ke3x/,20 S 14th St Unit #1,,"Pittsburgh, PA 15203",1 wk Ago,"$1,100",1 Bed,Available 09/01/20,860-348-5560,,,95,Walker's Paradise,72,Excellent Transit,"{'1 Bed': '$1,100'}"
252,https://www.apartments.com/409-sweetbriar-st-pittsburgh-pa/c9r87kg/,409 Sweetbriar St,,"Pittsburgh, PA 15211",1 wk Ago,"$1,100",Townhome for Rent,Available Now,412-727-8361,,,57,Somewhat Walkable,62,Good Transit,"{'2 Beds': '$1,100'}"
253,https://www.apartments.com/5135-liberty-ave-pittsburgh-pa-unit-3/k6d8zc8/,5135 Liberty Ave Unit 3,,"Pittsburgh, PA 15224",1 wk Ago,"$1,700",3 Bed,Available Now,412-453-5620,,,88,Very Walkable,66,Good Transit,"{'3 Beds': '$1,700'}"
254,https://www.apartments.com/105-sampsonia-st-pittsburgh-pa/l1vycpg/,105 Sampsonia St,,"Pittsburgh, PA 15212",1 wk Ago,"$1,800",House for Rent,Available Now,412-223-3535,,,72,Very Walkable,56,Good Transit,"{'3 Beds': '$1,800'}"
255,https://www.apartments.com/105-sampsonia-st-pittsburgh-pa/l1vycpg/,105 Sampsonia St,,"Pittsburgh, PA 15212",1 wk Ago,"$1,800",House for Rent,Available Now,412-223-3535,,,72,Very Walkable,56,Good Transit,"{'3 Beds': '$1,800'}"
256,https://www.apartments.com/1715-locust-st-pittsburgh-pa-unit-2/ed4m2sm/,1715 Locust St Unit 2,,"Pittsburgh, PA 15219",1 wk Ago,"$1,950",2 Bed,Available 03/14/20,,,,84,Very Walkable,79,Excellent Transit,"{'2 Beds': '$1,950'}"
257,https://www.apartments.com/5858-morrowfield-ave-pittsburgh-pa-unit-2/jtgsez5/,5858 Morrowfield Ave Unit 2,,"Pittsburgh, PA 15217",1 wk Ago,$995,2 Bed,Available Now,724-330-4214,,,79,Very Walkable,51,Good Transit,{'2 Beds': '$995'}
258,https://www.apartments.com/1845-clayton-ave-pittsburgh-pa-unit-100/nx6ggym/,1845 Clayton Ave Unit 100,,"Pittsburgh, PA 15214",1 wk Ago,"$1,500",2 Bed,Available Now,,,,40,Car-Dependent,52,Good Transit,"{'2 Beds': '$1,500'}"
259,https://www.apartments.com/3204-brereton-st-pittsburgh-pa-unit-2/f5dk8rr/,3204 Brereton St Unit 2,,"Pittsburgh, PA 15219",2 wks Ago,"$1,250",2 Bed,Available Now,724-330-4118,,,63,Somewhat Walkable,65,Good Transit,"{'2 Beds': '$1,250'}"
260,https://www.apartments.com/27-mckelvey-ave-pittsburgh-pa-unit-2/93g6k27/,27 Mckelvey Ave Unit 2,,"Pittsburgh, PA 15218",2 wks Ago,$995,2 Bed,Available Now,,,,36,Car-Dependent,48,Some Transit,{'2 Beds': '$995'}
261,https://www.apartments.com/27-mckelvey-ave-pittsburgh-pa-unit-2/93g6k27/,27 Mckelvey Ave Unit 2,,"Pittsburgh, PA 15218",2 wks Ago,$995,2 Bed,Available Now,,,,36,Car-Dependent,48,Some Transit,{'2 Beds': '$995'}
262,https://www.apartments.com/922-deely-st-pittsburgh-pa/jmvtty4/,922 Deely St,,"Pittsburgh, PA 15217",2 wks Ago,"$1,600",House for Rent,Available Now,,,,77,Very Walkable,49,Some Transit,"{'3 Beds': '$1,600'}"
263,https://www.apartments.com/221-atwood-st-pittsburgh-pa-unit-2br/4bt0gdk/,221 Atwood St Unit 2BR,,"Pittsburgh, PA 15213",4 hrs Ago,"$1,400",2 Bed,Available 08/01/20,844-812-3473,,,96,Walker's Paradise,71,Excellent Transit,"{'2 Beds': '$1,400'}"
264,https://www.apartments.com/241-amber-st-pittsburgh-pa-unit-2/07tmp70/,241 Amber St Unit 2,,"Pittsburgh, PA 15206",4 hrs Ago,"$1,350",2 Bed,Available 08/01/20,412-329-4741,,,93,Walker's Paradise,70,Excellent Transit,"{'2 Beds': '$1,350'}"
265,https://www.apartments.com/328-amber-st-pittsburgh-pa-unit-2/xll23tp/,328 Amber St Unit 2,,"Pittsburgh, PA 15206",4 hrs Ago,"$1,250",2 Bed,Available 08/01/20,412-329-4767,,,93,Walker's Paradise,71,Excellent Transit,"{'2 Beds': '$1,250'}"
266,https://www.apartments.com/605-mifflin-ave-pittsburgh-pa-unit-2/n132w6q/,605 Mifflin Ave Unit 2,,"Pittsburgh, PA 15221",3 hrs Ago,"$1,009",1 Bed,Available 08/01/20,412-748-1276,,,70,Very Walkable,62,Good Transit,"{'1 Bed': '$1,009'}"
267,https://www.apartments.com/605-mifflin-ave-pittsburgh-pa-unit-2/n132w6q/,605 Mifflin Ave Unit 2,,"Pittsburgh, PA 15221",3 hrs Ago,"$1,009",1 Bed,Available 08/01/20,412-748-1276,,,70,Very Walkable,62,Good Transit,"{'1 Bed': '$1,009'}"
268,https://www.apartments.com/435-n-graham-st-pittsburgh-pa/krmn92b/,435 N Graham St,,"Pittsburgh, PA 15206",8 hrs Ago,"$1,450",House for Rent,Available Now,844-348-6383,,,66,Somewhat Walkable,53,Good Transit,"{'4 Beds': '$1,450'}"
269,https://www.apartments.com/602-shady-ave-pittsburgh-pa-unit-3/tvr1wb9/,602 Shady Ave Unit 3,,"Pittsburgh, PA 15206",New,"$2,550",2 Bed,Available Now,412-422-9200,,,82,Very Walkable,69,Good Transit,"{'2 Beds': '$2,550'}"
270,https://www.apartments.com/340-n-craig-st-pittsburgh-pa-unit-1-br/ydzp12r/,340 N Craig St Unit 1 BR,,"Pittsburgh, PA 15213",4 hrs Ago,$800,1 Bed,Available 08/01/20,412-436-3115,,,88,Very Walkable,70,Excellent Transit,{'1 Bed': '$800'}
271,https://www.apartments.com/5912-bryant-st-pittsburgh-pa-unit-rear/6275syr/,5912 Bryant St Unit Rear,,"Pittsburgh, PA 15206",4 hrs Ago,"$1,100",1 Bed,Available Now,412-436-3181,,,67,Somewhat Walkable,46,Some Transit,"{'1 Bed': '$1,100'}"
272,https://www.apartments.com/307-s-graham-st-pittsburgh-pa-unit-1/7yqcg3x/,307 S Graham St Unit 1,,"Pittsburgh, PA 15232",4 hrs Ago,"$1,800",4 Bed,Available 08/01/20,844-659-7676,,,89,Very Walkable,69,Good Transit,"{'4 Beds': '$1,800'}"
273,https://www.apartments.com/307-s-graham-st-pittsburgh-pa-unit-1/7yqcg3x/,307 S Graham St Unit 1,,"Pittsburgh, PA 15232",4 hrs Ago,"$1,800",4 Bed,Available 08/01/20,844-659-7676,,,89,Very Walkable,69,Good Transit,"{'4 Beds': '$1,800'}"
274,https://www.apartments.com/780-hazelwood-ave-pittsburgh-pa/49vdccl/,780 Hazelwood Ave,,"Pittsburgh, PA 15217",7 hrs Ago,$925,Townhome for Rent,Available Now,412-430-9530,,,72,Very Walkable,50,Good Transit,{'3 Beds': '$925'}
275,https://www.apartments.com/735-n-highland-ave-pittsburgh-pa-unit-3/7mx0rcy/,735 N Highland Ave Unit 3,,"Pittsburgh, PA 15206",4 hrs Ago,"$1,950",3 Bed,Available 08/01/20,724-330-4132,,,81,Very Walkable,54,Good Transit,"{'3 Beds': '$1,950'}"
276,https://www.apartments.com/5854-forbes-ave-pittsburgh-pa-unit-9/7d6e79x/,5854 Forbes Ave Unit 9,,"Pittsburgh, PA 15217",7 hrs Ago,"$1,225",2 Bed,Available Now,724-972-0259,,,93,Walker's Paradise,55,Good Transit,"{'2 Beds': '$1,225'}"
277,https://www.apartments.com/2347-tilbury-ave-pittsburgh-pa-unit-2/9w3sqb6/,2347 Tilbury Ave Unit 2,,"Pittsburgh, PA 15217",8 hrs Ago,"$1,395",2 Bed,Available Now,412-799-6767,,,76,Very Walkable,50,Good Transit,"{'2 Beds': '$1,395'}"
278,https://www.apartments.com/5535-centre-ave-pittsburgh-pa-unit-11/jppe554/,5535 Centre Ave Unit 11,,"Pittsburgh, PA 15232",8 hrs Ago,"$1,949",Condo for Rent,Available 08/05/20,412-906-8526,,,94,Walker's Paradise,72,Excellent Transit,"{'3 Beds': '$1,949'}"
279,https://www.apartments.com/5535-centre-ave-pittsburgh-pa-unit-11/jppe554/,5535 Centre Ave Unit 11,,"Pittsburgh, PA 15232",8 hrs Ago,"$1,949",Condo for Rent,Available 08/05/20,412-906-8526,,,94,Walker's Paradise,72,Excellent Transit,"{'3 Beds': '$1,949'}"
280,https://www.apartments.com/5518-ellsworth-ave-pittsburgh-pa-unit-3/q4le4qy/,5518 Ellsworth Ave Unit 3,,"Pittsburgh, PA 15232",7 hrs Ago,"$1,290",1 Bed,Available Now,412-420-6091,,,97,Walker's Paradise,74,Excellent Transit,"{'1 Bed': '$1,290'}"
281,https://www.apartments.com/2116-bedford-ave-pittsburgh-pa-unit-2/8w393k2/,2116 Bedford Ave Unit 2,,"Pittsburgh, PA 15219",8 hrs Ago,$895,3 Bed,Available Now,412-440-7130,,,78,Very Walkable,66,Good Transit,{'3 Beds': '$895'}
282,https://www.apartments.com/84-s-15th-st-pittsburgh-pa-unit-2/htjqlh3/,84 S 15th St Unit 2,,"Pittsburgh, PA 15203",8 hrs Ago,$745,1 Bed,Available Now,412-206-1048,,,98,Walker's Paradise,67,Good Transit,{'1 Bed': '$745'}
283,https://www.apartments.com/322-amber-st-pittsburgh-pa-unit-2/h31e593/,322 Amber St Unit 2,,"Pittsburgh, PA 15206",4 hrs Ago,"$1,700",2 Bed,Available Now,724-939-6070,,,93,Walker's Paradise,71,Excellent Transit,"{'2 Beds': '$1,700'}"
284,https://www.apartments.com/2310-1-2-murray-ave-pittsburgh-pa/bpltnx9/,2310 1/2 Murray Ave,,"Pittsburgh, PA 15217",6 hrs Ago,"$1,400",Townhome for Rent,Available Now,724-602-4008,,,93,Walker's Paradise,53,Good Transit,"{'4 Beds': '$1,400'}"
285,https://www.apartments.com/2310-1-2-murray-ave-pittsburgh-pa/bpltnx9/,2310 1/2 Murray Ave,,"Pittsburgh, PA 15217",6 hrs Ago,"$1,400",Townhome for Rent,Available Now,724-602-4008,,,93,Walker's Paradise,53,Good Transit,"{'4 Beds': '$1,400'}"
286,https://www.apartments.com/582-peebles-st-pittsburgh-pa-unit-1/h7r5b93/,582 Peebles St Unit 1,,"Pittsburgh, PA 15221",4 hrs Ago,"$1,250",2 Bed,Available 08/01/20,724-330-4126,,,70,Very Walkable,62,Good Transit,"{'2 Beds': '$1,250'}"
287,https://www.apartments.com/303-peebles-st-pittsburgh-pa-unit-2/5wnb18m/,303 Peebles St Unit 2,,"Pittsburgh, PA 15221",4 hrs Ago,"$1,000",1 Bed,Available Now,724-330-4135,,,76,Very Walkable,64,Good Transit,"{'1 Bed': '$1,000'}"
288,https://www.apartments.com/577-s-braddock-ave-pittsburgh-pa-unit-1/sje4m67/,577 S Braddock Ave Unit 1,,"Pittsburgh, PA 15221",4 hrs Ago,"$1,500",3 Bed,Available 08/01/20,724-330-4130,,,70,Very Walkable,58,Good Transit,"{'3 Beds': '$1,500'}"
289,https://www.apartments.com/577-s-braddock-ave-pittsburgh-pa-unit-2/ggqk2rx/,577 S Braddock Ave Unit 2,,"Pittsburgh, PA 15221",4 hrs Ago,"$2,000",3 Bed,Available 08/01/20,724-330-4138,,,70,Very Walkable,58,Good Transit,"{'3 Beds': '$2,000'}"
290,https://www.apartments.com/575-s-braddock-ave-pittsburgh-pa-unit-2/cylp33e/,575 S Braddock Ave Unit 2,,"Pittsburgh, PA 15221",4 hrs Ago,"$2,500",4 Bed,Available 08/01/20,724-243-2327,,,70,Very Walkable,58,Good Transit,"{'4 Beds': '$2,500'}"
291,https://www.apartments.com/575-s-braddock-ave-pittsburgh-pa-unit-2/cylp33e/,575 S Braddock Ave Unit 2,,"Pittsburgh, PA 15221",4 hrs Ago,"$2,500",4 Bed,Available 08/01/20,724-243-2327,,,70,Very Walkable,58,Good Transit,"{'4 Beds': '$2,500'}"
292,https://www.apartments.com/326-s-bouquet-st-pittsburgh-pa-unit-4/npb0zym/,326 S Bouquet St Unit 4,,"Pittsburgh, PA 15213",8 hrs Ago,"$2,690",3 Bed,Available 05/01/20,412-346-6902,,,94,Walker's Paradise,70,Excellent Transit,"{'3 Beds': '$2,690'}"
293,https://www.apartments.com/1932-lacrosse-st-pittsburgh-pa-unit-3/5f5m41q/,1932 Lacrosse St Unit 3,,"Pittsburgh, PA 15218",6 hrs Ago,"$1,500",1 Bed,Available Now,412-356-3864,,,77,Very Walkable,50,Good Transit,"{'1 Bed': '$1,500'}"
294,https://www.apartments.com/588-carriage-cir-pittsburgh-pa-unit-588/7p95h4w/,588 Carriage Cir Unit 588,,"Pittsburgh, PA 15205",6 hrs Ago,"$1,300",Condo for Rent,Available 05/01/20,412-218-0447,,,11,Car-Dependent,0,Minimal Transit,"{'2 Beds': '$1,300'}"
295,https://www.apartments.com/264-melwood-ave-pittsburgh-pa-unit-1f/9ys8bm7/,264 Melwood Ave Unit 1F,,"Pittsburgh, PA 15213",New,"$1,700",3 Bed,Available 08/01/20,415-794-7655,,,89,Very Walkable,70,Excellent Transit,"{'3 Beds': '$1,700'}"
296,https://www.apartments.com/27-richmond-st-pittsburgh-pa-unit-1/qkk5qez/,27 Richmond St Unit 1,,"Pittsburgh, PA 15205",New,$975,2 Bed,Available Now,412-260-8964,,,73,Very Walkable,47,Some Transit,{'2 Beds': '$975'}
297,https://www.apartments.com/27-richmond-st-pittsburgh-pa-unit-1/qkk5qez/,27 Richmond St Unit 1,,"Pittsburgh, PA 15205",New,$975,2 Bed,Available Now,412-260-8964,,,73,Very Walkable,47,Some Transit,{'2 Beds': '$975'}
298,https://www.apartments.com/1124-morningside-ave-pittsburgh-pa-unit-2/vvmgcqg/,1124 Morningside Ave Unit 2,,"Pittsburgh, PA 15206",New,"$1,095",2 Bed,Available 06/01/20,412-362-3333,,,41,Car-Dependent,47,Some Transit,"{'2 Beds': '$1,095'}"
299,https://www.apartments.com/2107-kenzie-rd-pittsburgh-pa-unit-2107/r929nv3/,2107 Kenzie Rd Unit 2107,,"Pittsburgh, PA 15205",6 hrs Ago,"$1,500",Condo for Rent,Available 05/01/20,412-378-9520,,,27,Car-Dependent,28,Some Transit,"{'3 Beds': '$1,500'}"
300,https://www.apartments.com/14-s-grandview-ave-pittsburgh-pa-unit-1/4fedxvk/,14 S Grandview Ave Unit 1,,"Pittsburgh, PA 15205",New,$850,1 Bed,Available Now,412-600-5952,,,48,Car-Dependent,44,Some Transit,{'1 Bed': '$850'}
301,https://www.apartments.com/494-graeme-st-pittsburgh-pa-unit-5/32e3hrf/,494 Graeme St Unit 5,,"Pittsburgh, PA 15222",3 hrs Ago,"$2,100",2 Bed,Available Now,412-471-5808,,,100,Walker's Paradise,100,Rider's Paradise,"{'2 Beds': '$2,100'}"
302,https://www.apartments.com/494-graeme-st-pittsburgh-pa-unit-7/c2dchyf/,494 Graeme St Unit 7,,"Pittsburgh, PA 15222",New,"$2,100",2 Bed,Available Now,412-471-5808,,,100,Walker's Paradise,100,Rider's Paradise,"{'2 Beds': '$2,100'}"
303,https://www.apartments.com/494-graeme-st-pittsburgh-pa-unit-7/c2dchyf/,494 Graeme St Unit 7,,"Pittsburgh, PA 15222",New,"$2,100",2 Bed,Available Now,412-471-5808,,,100,Walker's Paradise,100,Rider's Paradise,"{'2 Beds': '$2,100'}"
304,https://www.apartments.com/221-atwood-st-pittsburgh-pa-unit-1-br/5nsgj8p/,221 Atwood St Unit 1 BR,,"Pittsburgh, PA 15213",4 hrs Ago,$900,1 Bed,Available 08/01/20,724-330-4150,,,96,Walker's Paradise,71,Excellent Transit,{'1 Bed': '$900'}
305,https://www.apartments.com/221-atwood-st-pittsburgh-pa-unit-k/s7kllj7/,221 Atwood St Unit K,,"Pittsburgh, PA 15213",4 hrs Ago,"$1,100",1 Bed,Available 08/01/20,412-329-4212,,,96,Walker's Paradise,71,Excellent Transit,"{'1 Bed': '$1,100'}"
306,https://www.apartments.com/342-melwood-ave-pittsburgh-pa/qhntp9y/,342 Melwood Ave,,"Pittsburgh, PA 15213",4 hrs Ago,"$2,500",House for Rent,Available 08/01/20,412-436-5384,,,88,Very Walkable,70,Excellent Transit,"{'4+ Beds': '$2,500'}"
307,https://www.apartments.com/582-peebles-st-pittsburgh-pa-unit-2/y9mykpt/,582 Peebles St Unit 2,,"Pittsburgh, PA 15221",4 hrs Ago,"$1,500",3 Bed,Available 08/01/20,412-436-5496,,,70,Very Walkable,62,Good Transit,"{'3 Beds': '$1,500'}"
308,https://www.apartments.com/307-s-graham-st-pittsburgh-pa-unit-3/h08qwy3/,307 S Graham St Unit 3,,"Pittsburgh, PA 15232",4 hrs Ago,"$1,800",4 Bed,Available 08/01/20,844-304-0685,,,89,Very Walkable,69,Good Transit,"{'4 Beds': '$1,800'}"
309,https://www.apartments.com/307-s-graham-st-pittsburgh-pa-unit-3/h08qwy3/,307 S Graham St Unit 3,,"Pittsburgh, PA 15232",4 hrs Ago,"$1,800",4 Bed,Available 08/01/20,844-304-0685,,,89,Very Walkable,69,Good Transit,"{'4 Beds': '$1,800'}"
310,https://www.apartments.com/719-savannah-ave-pittsburgh-pa-unit-1/sn35s57/,719 Savannah Ave Unit 1,,"Pittsburgh, PA 15221",8 hrs Ago,$795,1 Bed,Available Now,412-557-7742,,,71,Very Walkable,61,Good Transit,{'1 Bed': '$795'}
311,https://www.apartments.com/5921-douglas-st-pittsburgh-pa/00gn1b3/,5921 Douglas St,,"Pittsburgh, PA 15217",9 hrs Ago,"$1,695",House for Rent,Available Now,412-365-5671,,,88,Very Walkable,53,Good Transit,"{'3 Beds': '$1,695'}"
